model,data_num,iter,side_effect,test_fold,auc,tn,fp,fn,tp,cutoff point
Adaboost,200,1,side_effect_3,0,0.7050259274032707,151,67,44,71,0.49
Adaboost,200,1,side_effect_3,1,0.6449979330301777,113,123,16,66,0.48
Adaboost,200,1,side_effect_3,2,0.691672780630961,109,126,18,98,0.46
Adaboost,200,1,side_effect_3,3,0.6447289286021136,159,67,38,65,0.49
Adaboost,200,1,side_effect_3,4,0.6165432679124065,92,109,35,92,0.47
Adaboost,200,2,side_effect_3,0,0.5947581522922201,178,45,65,38,0.5
Adaboost,200,2,side_effect_3,1,0.6598086124401914,154,55,47,53,0.5
Adaboost,200,2,side_effect_3,2,0.6520450503852994,171,70,41,57,0.49
Adaboost,200,2,side_effect_3,3,0.6353864734299517,182,48,67,59,0.5
Adaboost,200,2,side_effect_3,4,0.7178039501376071,166,47,52,64,0.5
Adaboost,200,3,side_effect_3,0,0.6976,165,60,50,75,0.49
Adaboost,200,3,side_effect_3,1,0.667577710695929,151,55,54,65,0.49
Adaboost,200,3,side_effect_3,2,0.6937388193202145,148,67,34,57,0.49
Adaboost,200,3,side_effect_3,3,0.6892901618929017,116,103,22,88,0.48
Adaboost,200,3,side_effect_3,4,0.6940604927229856,171,80,42,56,0.49
Adaboost,200,4,side_effect_3,0,0.6184891341842015,190,33,71,46,0.51
Adaboost,200,4,side_effect_3,1,0.6285457963089541,179,30,72,40,0.5
Adaboost,200,4,side_effect_3,2,0.606928063735062,143,74,57,61,0.49
Adaboost,200,4,side_effect_3,3,0.6287653165418653,126,82,45,68,0.49
Adaboost,200,4,side_effect_3,4,0.6685118853793552,188,71,38,45,0.49
Adaboost,200,5,side_effect_3,0,0.605515447911815,185,43,69,44,0.5
Adaboost,200,5,side_effect_3,1,0.6840122885279016,135,83,39,70,0.49
Adaboost,200,5,side_effect_3,2,0.5678172095284395,200,21,88,33,0.51
Adaboost,200,5,side_effect_3,3,0.6014596327096327,113,109,35,69,0.49
Adaboost,200,5,side_effect_3,4,0.5984306167400881,183,44,64,32,0.5
Adaboost,200,6,side_effect_3,0,0.6997920997920999,163,59,57,73,0.5
Adaboost,200,6,side_effect_3,1,0.6214580873671782,195,47,55,43,0.5
Adaboost,200,6,side_effect_3,2,0.7693854568854569,150,72,29,83,0.49
Adaboost,200,6,side_effect_3,3,0.7129186602870814,151,47,43,52,0.5
Adaboost,200,6,side_effect_3,4,0.6175766283524904,76,156,15,93,0.48
Adaboost,200,7,side_effect_3,0,0.6667963386727689,142,88,34,61,0.48
Adaboost,200,7,side_effect_3,1,0.6300266819134743,159,53,51,48,0.5
Adaboost,200,7,side_effect_3,2,0.6021533613445378,184,40,70,32,0.5
Adaboost,200,7,side_effect_3,3,0.6761008522727273,199,21,87,41,0.51
Adaboost,200,7,side_effect_3,4,0.7495432955791012,160,70,35,84,0.49
Adaboost,200,8,side_effect_3,0,0.7584630541871921,150,53,42,83,0.49
Adaboost,200,8,side_effect_3,1,0.7000000000000001,121,99,33,87,0.47
Adaboost,200,8,side_effect_3,2,0.6249299719887955,100,104,32,73,0.48
Adaboost,200,8,side_effect_3,3,0.6498466810966811,191,61,48,40,0.5
Adaboost,200,8,side_effect_3,4,0.6800080369700623,146,91,37,68,0.48
Adaboost,200,9,side_effect_3,0,0.6730821793002916,118,106,26,72,0.48
Adaboost,200,9,side_effect_3,1,0.6099436392914654,151,79,52,56,0.49
Adaboost,200,9,side_effect_3,2,0.7584370333499254,130,75,23,75,0.49
Adaboost,200,9,side_effect_3,3,0.6946133292026487,174,43,61,58,0.5
Adaboost,200,9,side_effect_3,4,0.6687847222222222,115,125,28,92,0.48
MLP,200,0,side_effect_3,0,0.43503335971955215,230,9,106,5,0.01
MLP,200,0,side_effect_3,1,0.5068645640074211,209,36,59,18,0.7
MLP,200,0,side_effect_3,2,0.5011912865895166,183,25,94,19,0.31
MLP,200,0,side_effect_3,3,0.6167688197391167,90,112,32,94,0.01
MLP,200,0,side_effect_3,4,0.5282696489593042,184,38,87,29,0.86
MLP,200,1,side_effect_3,0,0.4973111395646606,212,1,109,1,0.01
MLP,200,1,side_effect_3,1,0.6175157690441533,156,73,45,45,0.13
MLP,200,1,side_effect_3,2,0.415326992677384,0,218,0,109,0.0
MLP,200,1,side_effect_3,3,0.6657159391534392,172,44,58,54,0.48
MLP,200,1,side_effect_3,4,0.5616120218579235,182,58,75,47,0.36
MLP,200,2,side_effect_3,0,0.6165932452276065,143,84,48,72,0.08
MLP,200,2,side_effect_3,1,0.6645734352406528,135,100,30,73,0.33
MLP,200,2,side_effect_3,2,0.6100339100947744,115,102,34,72,0.05
MLP,200,2,side_effect_3,3,0.6474086661002548,174,35,65,42,0.72
MLP,200,2,side_effect_3,4,0.6505984587637318,177,51,55,52,0.51
MLP,200,3,side_effect_3,0,0.6282652043868394,202,34,55,30,0.59
MLP,200,3,side_effect_3,1,0.6579744816586922,113,96,31,89,0.02
MLP,200,3,side_effect_3,2,0.604066845857193,142,57,60,69,0.13
MLP,200,3,side_effect_3,3,0.491379688528186,207,28,83,14,0.9
MLP,200,3,side_effect_3,4,0.5414406268836649,163,74,65,47,0.61
MLP,200,4,side_effect_3,0,0.4609349593495934,199,6,113,7,0.01
MLP,200,4,side_effect_3,1,0.6737024853801169,194,34,52,44,0.85
MLP,200,4,side_effect_3,2,0.5880694229318082,195,36,69,40,0.46
MLP,200,4,side_effect_3,3,0.5959399332591768,127,90,46,70,0.1
MLP,200,4,side_effect_3,4,0.6453274926992072,161,74,41,61,0.26
MLP,200,5,side_effect_3,0,0.5797169811320755,140,72,60,60,0.11
MLP,200,5,side_effect_3,1,0.5562657945592389,176,41,64,29,0.59
MLP,200,5,side_effect_3,2,0.6217647766943541,111,102,37,80,0.03
MLP,200,5,side_effect_3,3,0.6670336391437308,156,69,42,67,0.31
MLP,200,5,side_effect_3,4,0.6330707445165277,183,66,47,57,0.25
MLP,200,6,side_effect_3,0,0.52951581718705,0,219,0,111,0.0
MLP,200,6,side_effect_3,1,0.5946331345605393,195,8,103,11,0.01
MLP,200,6,side_effect_3,2,0.5980776409107876,92,136,18,76,0.01
MLP,200,6,side_effect_3,3,0.6292372881355933,132,104,35,71,0.03
MLP,200,6,side_effect_3,4,0.6713338246131172,110,120,26,92,0.05
MLP,200,7,side_effect_3,0,0.568887732083984,164,62,60,42,0.55
MLP,200,7,side_effect_3,1,0.6575967778026405,127,78,36,73,0.15
MLP,200,7,side_effect_3,2,0.6682284876140808,173,63,46,58,0.39
MLP,200,7,side_effect_3,3,0.5855656108597285,105,116,30,70,0.02
MLP,200,7,side_effect_3,4,0.6497738486842105,174,54,62,66,0.26
MLP,200,8,side_effect_3,0,0.5061551176649701,101,136,34,63,0.03
MLP,200,8,side_effect_3,1,0.6558526122261376,166,48,56,66,0.54
MLP,200,8,side_effect_3,2,0.6766721921060884,138,83,34,67,0.04
MLP,200,8,side_effect_3,3,0.6219302186283318,140,72,54,72,0.26
MLP,200,8,side_effect_3,4,0.6117579097049413,150,82,46,51,0.31
MLP,200,9,side_effect_3,0,0.6243341146388237,141,106,35,60,0.05
MLP,200,9,side_effect_3,1,0.6118353344768439,123,89,38,72,0.02
MLP,200,9,side_effect_3,2,0.5737662337662337,176,55,56,44,0.37
MLP,200,9,side_effect_3,3,0.641321913380737,136,72,52,67,0.15
MLP,200,9,side_effect_3,4,0.6340297586924678,160,58,56,63,0.11
RF,160,0,side_effect_3,0,0.695035035035035,166,59,45,66,0.36
RF,160,0,side_effect_3,1,0.7513704318936877,175,40,43,69,0.38
RF,160,0,side_effect_3,2,0.6889197653389794,156,73,35,64,0.35
RF,160,0,side_effect_3,3,0.7604967948717949,188,52,39,65,0.33
RF,160,0,side_effect_3,4,0.7108055658780297,145,62,37,80,0.32
RF,160,1,side_effect_3,0,0.752962469692313,151,76,36,93,0.3
RF,160,1,side_effect_3,1,0.7311743612729718,178,52,40,57,0.38
RF,160,1,side_effect_3,2,0.6981763619575254,196,32,59,55,0.37
RF,160,1,side_effect_3,3,0.688804945054945,160,48,49,56,0.34
RF,160,1,side_effect_3,4,0.7158643726548917,179,44,43,55,0.4
RF,160,2,side_effect_3,0,0.724021849593496,148,44,45,78,0.31
RF,160,2,side_effect_3,1,0.7175758704151928,150,55,50,81,0.3
RF,160,2,side_effect_3,2,0.7193495863404331,201,46,47,45,0.48
RF,160,2,side_effect_3,3,0.6554474362392252,182,60,45,48,0.46
RF,160,2,side_effect_3,4,0.7259615384615383,174,56,39,65,0.41
RF,160,3,side_effect_3,0,0.6703333333333333,132,93,32,68,0.31
RF,160,3,side_effect_3,1,0.7579018713218277,191,22,65,77,0.39
RF,160,3,side_effect_3,2,0.6629260569938535,167,69,40,51,0.35
RF,160,3,side_effect_3,3,0.7324119462599854,181,35,45,57,0.36
RF,160,3,side_effect_3,4,0.696083251392986,167,59,46,62,0.36
RF,160,4,side_effect_3,0,0.7138496071829404,162,63,35,64,0.33
RF,160,4,side_effect_3,1,0.7169151262174518,150,65,41,76,0.33
RF,160,4,side_effect_3,2,0.6950793782727952,136,91,29,77,0.32
RF,160,4,side_effect_3,3,0.7068007705747951,135,86,29,72,0.33
RF,160,4,side_effect_3,4,0.6947002923976607,161,67,46,74,0.38
RF,160,5,side_effect_3,0,0.6439586436519759,147,79,42,59,0.35
RF,160,5,side_effect_3,1,0.7820363466915191,174,58,30,81,0.43
RF,160,5,side_effect_3,2,0.74606307306443,141,60,39,82,0.36
RF,160,5,side_effect_3,3,0.7502666951141456,185,30,43,66,0.5
RF,160,5,side_effect_3,4,0.7066115702479339,205,37,53,48,0.49
RF,160,6,side_effect_3,0,0.7968981481481482,195,21,40,60,0.43
RF,160,6,side_effect_3,1,0.7315594059405941,134,68,33,87,0.3
RF,160,6,side_effect_3,2,0.6729415504791316,191,36,48,49,0.43
RF,160,6,side_effect_3,3,0.730570154483198,165,108,20,72,0.25
RF,160,6,side_effect_3,4,0.6814412784562038,126,72,46,88,0.26
RF,160,7,side_effect_3,0,0.7269700332963374,189,32,54,52,0.49
RF,160,7,side_effect_3,1,0.7350917874396136,187,38,55,60,0.45
RF,160,7,side_effect_3,2,0.6929517133956387,187,29,61,46,0.39
RF,160,7,side_effect_3,3,0.6696608574884638,198,23,60,41,0.45
RF,160,7,side_effect_3,4,0.727110157367668,140,93,29,85,0.35
RF,160,8,side_effect_3,0,0.7342445920626811,175,53,38,65,0.36
RF,160,8,side_effect_3,1,0.7325327002746358,178,53,37,56,0.36
RF,160,8,side_effect_3,2,0.7094884810620852,128,69,34,83,0.32
RF,160,8,side_effect_3,3,0.8275122549019608,190,48,29,67,0.38
RF,160,8,side_effect_3,4,0.6039061449509211,172,50,82,52,0.44
RF,160,9,side_effect_3,0,0.7316067731440402,126,70,40,98,0.28
RF,160,9,side_effect_3,1,0.7288681204569055,193,32,52,55,0.4
RF,160,9,side_effect_3,2,0.6789437585733883,174,69,33,57,0.44
RF,160,9,side_effect_3,3,0.7257224257224257,185,25,62,55,0.43
RF,160,9,side_effect_3,4,0.8261284170375078,179,63,17,74,0.33
LR,160,0,side_effect_3,0,0.6888852269918431,169,60,43,63,0.35
LR,160,0,side_effect_3,1,0.7151938970120789,158,50,46,75,0.3
LR,160,0,side_effect_3,2,0.701310237619365,188,49,45,50,0.44
LR,160,0,side_effect_3,3,0.75439445250766,153,59,34,83,0.45
LR,160,0,side_effect_3,4,0.7828177257525082,159,71,25,79,0.25
LR,160,1,side_effect_3,0,0.7171572146446518,191,8,76,43,0.66
LR,160,1,side_effect_3,1,0.8308011623080117,174,45,31,79,0.39
LR,160,1,side_effect_3,2,0.654019688269073,137,93,35,71,0.21
LR,160,1,side_effect_3,3,0.7384170341916821,158,55,31,68,0.35
LR,160,1,side_effect_3,4,0.6719194099658212,133,122,23,86,0.25
LR,160,2,side_effect_3,0,0.6898378020523006,139,89,30,76,0.27
LR,160,2,side_effect_3,1,0.753191856452726,150,57,34,78,0.25
LR,160,2,side_effect_3,2,0.7221235795454546,179,77,30,58,0.31
LR,160,2,side_effect_3,3,0.6845360824742269,157,63,38,59,0.35
LR,160,2,side_effect_3,4,0.7789198606271779,165,40,46,94,0.45
LR,160,3,side_effect_3,0,0.6746808677265252,181,45,59,54,0.53
LR,160,3,side_effect_3,1,0.7278600823045266,168,57,40,68,0.39
LR,160,3,side_effect_3,2,0.6773179429429429,135,87,27,69,0.28
LR,160,3,side_effect_3,3,0.7251709401709401,178,47,45,59,0.35
LR,160,3,side_effect_3,4,0.6446458114002105,148,70,48,74,0.24
LR,160,4,side_effect_3,0,0.7311164744793063,172,54,37,62,0.4
LR,160,4,side_effect_3,1,0.683599419448476,158,54,52,65,0.32
LR,160,4,side_effect_3,2,0.7142182130584193,181,59,36,61,0.4
LR,160,4,side_effect_3,3,0.7082486793986185,140,74,34,81,0.26
LR,160,4,side_effect_3,4,0.6747670807453414,141,83,42,73,0.32
LR,160,5,side_effect_3,0,0.6655814380044022,202,30,51,43,0.45
LR,160,5,side_effect_3,1,0.7015899205039747,158,68,45,73,0.32
LR,160,5,side_effect_3,2,0.6913354094156439,175,31,60,46,0.57
LR,160,5,side_effect_3,3,0.718339945071712,174,52,48,68,0.45
LR,160,5,side_effect_3,4,0.7177072339043599,140,86,29,80,0.24
LR,160,6,side_effect_3,0,0.6957966672907694,147,49,41,68,0.3
LR,160,6,side_effect_3,1,0.6357402597402597,157,74,53,72,0.35
LR,160,6,side_effect_3,2,0.6972313296903461,185,40,65,57,0.47
LR,160,6,side_effect_3,3,0.7617281475541299,152,80,19,67,0.21
LR,160,6,side_effect_3,4,0.7515790372140662,181,51,37,64,0.32
LR,160,7,side_effect_3,0,0.7285045165607226,172,72,35,63,0.44
LR,160,7,side_effect_3,1,0.6479421579532815,167,50,58,58,0.33
LR,160,7,side_effect_3,2,0.7267941374663073,154,58,40,72,0.35
LR,160,7,side_effect_3,3,0.7205681266816637,170,59,33,66,0.27
LR,160,7,side_effect_3,4,0.7445746871534928,144,70,31,87,0.38
LR,160,8,side_effect_3,0,0.6713239626294084,173,45,55,54,0.34
LR,160,8,side_effect_3,1,0.6930104883644707,180,46,50,58,0.45
LR,160,8,side_effect_3,2,0.738135593220339,147,73,34,84,0.33
LR,160,8,side_effect_3,3,0.6680282378013587,174,49,49,52,0.4
LR,160,8,side_effect_3,4,0.6945680120801535,166,63,43,64,0.37
LR,160,9,side_effect_3,0,0.6482970775653704,145,60,46,65,0.28
LR,160,9,side_effect_3,1,0.7146233974358975,138,102,24,80,0.35
LR,160,9,side_effect_3,2,0.7103968253968254,161,49,49,71,0.43
LR,160,9,side_effect_3,3,0.6753177966101697,201,35,56,48,0.47
LR,160,9,side_effect_3,4,0.7373504273504273,162,63,34,70,0.44
Adaboost,160,0,side_effect_3,0,0.6250662427133017,165,57,49,53,0.5
Adaboost,160,0,side_effect_3,1,0.6035676652115008,193,26,62,29,0.51
Adaboost,160,0,side_effect_3,2,0.5721559633027522,156,62,58,42,0.49
Adaboost,160,0,side_effect_3,3,0.6291005291005292,123,102,43,83,0.49
Adaboost,160,0,side_effect_3,4,0.6957209399332592,226,6,86,38,0.56
Adaboost,160,1,side_effect_3,0,0.6463852813852814,125,106,26,74,0.47
Adaboost,160,1,side_effect_3,1,0.6379932487486906,180,33,80,41,0.51
Adaboost,160,1,side_effect_3,2,0.5860210263720599,147,97,44,48,0.49
Adaboost,160,1,side_effect_3,3,0.7089879945209895,116,81,33,93,0.48
Adaboost,160,1,side_effect_3,4,0.6604853479853479,159,72,46,58,0.49
Adaboost,160,2,side_effect_3,0,0.6177449811170741,109,125,25,61,0.47
Adaboost,160,2,side_effect_3,1,0.6931827285107747,170,49,52,62,0.5
Adaboost,160,2,side_effect_3,2,0.678728693181818,142,78,45,83,0.49
Adaboost,160,2,side_effect_3,3,0.6390501532010966,127,107,36,70,0.48
Adaboost,160,2,side_effect_3,4,0.6173785171853737,82,127,24,85,0.48
Adaboost,160,3,side_effect_3,0,0.7211417024501137,166,48,49,62,0.49
Adaboost,160,3,side_effect_3,1,0.5739213726470098,188,19,86,30,0.51
Adaboost,160,3,side_effect_3,2,0.5691056910569106,91,139,33,90,0.47
Adaboost,160,3,side_effect_3,3,0.6590111642743222,156,75,39,56,0.49
Adaboost,160,3,side_effect_3,4,0.7202162916448631,136,98,24,74,0.48
Adaboost,160,4,side_effect_3,0,0.6479071694985495,176,78,46,49,0.5
Adaboost,160,4,side_effect_3,1,0.5958222222222221,158,67,52,48,0.49
Adaboost,160,4,side_effect_3,2,0.6602478039050212,148,51,60,71,0.49
Adaboost,160,4,side_effect_3,3,0.7238748177842566,183,41,44,54,0.5
Adaboost,160,4,side_effect_3,4,0.6272284614780492,76,138,16,103,0.47
Adaboost,160,5,side_effect_3,0,0.6868814627435317,182,21,68,43,0.51
Adaboost,160,5,side_effect_3,1,0.6478927986906711,209,26,64,40,0.51
Adaboost,160,5,side_effect_3,2,0.5832679225536368,201,33,70,28,0.51
Adaboost,160,5,side_effect_3,3,0.6044592413236481,139,71,57,61,0.49
Adaboost,160,5,side_effect_3,4,0.6824252136752136,192,42,54,58,0.5
Adaboost,160,6,side_effect_3,0,0.6740931287059645,156,88,33,61,0.49
Adaboost,160,6,side_effect_3,1,0.6324169725945531,192,29,67,39,0.5
Adaboost,160,6,side_effect_3,2,0.6669644938233238,148,63,51,71,0.49
Adaboost,160,6,side_effect_3,3,0.6329327992879394,95,119,28,77,0.47
Adaboost,160,6,side_effect_3,4,0.6282041501373207,191,35,76,40,0.51
Adaboost,160,7,side_effect_3,0,0.6905146277119345,156,77,36,73,0.49
Adaboost,160,7,side_effect_3,1,0.6878874287131168,195,23,61,50,0.51
Adaboost,160,7,side_effect_3,2,0.682883275261324,111,94,24,88,0.48
Adaboost,160,7,side_effect_3,3,0.6278223549169621,111,122,26,66,0.45
Adaboost,160,7,side_effect_3,4,0.5993780772220783,164,63,67,52,0.5
Adaboost,160,8,side_effect_3,0,0.5458677855938131,139,80,61,50,0.5
Adaboost,160,8,side_effect_3,1,0.6731564153439156,163,53,50,62,0.5
Adaboost,160,8,side_effect_3,2,0.6957240419330984,152,85,32,65,0.48
Adaboost,160,8,side_effect_3,3,0.6409606722106722,123,99,34,70,0.48
Adaboost,160,8,side_effect_3,4,0.6658717541070482,186,36,71,48,0.5
Adaboost,160,9,side_effect_3,0,0.5001940692439062,113,113,51,63,0.49
Adaboost,160,9,side_effect_3,1,0.7007575757575757,160,74,36,74,0.49
Adaboost,160,9,side_effect_3,2,0.6507567939456484,124,80,43,71,0.49
Adaboost,160,9,side_effect_3,3,0.6994485683987274,132,73,36,79,0.48
Adaboost,160,9,side_effect_3,4,0.7111560953666217,130,117,20,70,0.48
MLP,160,0,side_effect_3,0,0.6879210220673635,121,89,35,88,0.1
MLP,160,0,side_effect_3,1,0.5608614232209738,0,228,0,89,0.0
MLP,160,0,side_effect_3,2,0.6187171792948237,150,65,51,73,0.02
MLP,160,0,side_effect_3,3,0.5472643205753918,161,68,59,43,0.17
MLP,160,0,side_effect_3,4,0.6345950345950346,159,75,54,51,0.02
MLP,160,1,side_effect_3,0,0.6362166885102665,127,83,43,66,0.09
MLP,160,1,side_effect_3,1,0.5779892859000364,217,4,84,3,0.82
MLP,160,1,side_effect_3,2,0.5340434782608695,118,112,43,57,0.04
MLP,160,1,side_effect_3,3,0.6637905162064826,156,68,51,68,0.1
MLP,160,1,side_effect_3,4,0.610643262987013,104,127,31,97,0.06
MLP,160,2,side_effect_3,0,0.5633485888634631,96,134,29,85,0.08
MLP,160,2,side_effect_3,1,0.5966804979253112,170,71,54,51,0.32
MLP,160,2,side_effect_3,2,0.6489860901625607,145,76,43,65,0.11
MLP,160,2,side_effect_3,3,0.6837837837837838,160,40,54,57,0.58
MLP,160,2,side_effect_3,4,0.547108843537415,213,11,91,14,0.01
MLP,160,3,side_effect_3,0,0.657720618641965,125,101,29,78,0.15
MLP,160,3,side_effect_3,1,0.5230521719145025,186,43,72,23,0.98
MLP,160,3,side_effect_3,2,0.5986792452830189,134,78,62,63,0.1
MLP,160,3,side_effect_3,3,0.5733279935923108,119,108,41,69,0.02
MLP,160,3,side_effect_3,4,0.63356280809111,173,49,57,49,0.56
MLP,160,4,side_effect_3,0,0.5679074074074074,141,75,64,61,0.44
MLP,160,4,side_effect_3,1,0.5084848484848484,207,13,77,13,0.56
MLP,160,4,side_effect_3,2,0.5796296296296297,211,4,104,4,0.01
MLP,160,4,side_effect_3,3,0.6401397515527951,154,76,46,66,0.28
MLP,160,4,side_effect_3,4,0.6184397163120567,141,94,42,66,0.09
MLP,160,5,side_effect_3,0,0.49633419271672574,225,7,103,4,0.33
MLP,160,5,side_effect_3,1,0.5638053097345133,78,122,28,85,0.01
MLP,160,5,side_effect_3,2,0.5242241379310345,0,200,0,116,0.0
MLP,160,5,side_effect_3,3,0.6080862533692722,239,26,59,11,0.07
MLP,160,5,side_effect_3,4,0.6893977268939774,137,82,42,95,0.07
MLP,160,6,side_effect_3,0,0.6812910550644717,139,70,43,75,0.09
MLP,160,6,side_effect_3,1,0.6088888888888888,155,70,42,58,0.09
MLP,160,6,side_effect_3,2,0.4901598203671906,199,2,108,5,0.99
MLP,160,6,side_effect_3,3,0.5456883714633816,235,32,66,17,0.07
MLP,160,6,side_effect_3,4,0.6759400130406432,170,44,65,64,0.65
MLP,160,7,side_effect_3,0,0.517022682228584,179,60,71,24,0.38
MLP,160,7,side_effect_3,1,0.6788075880758807,162,63,33,49,0.16
MLP,160,7,side_effect_3,2,0.5891177787729511,97,106,42,90,0.04
MLP,160,7,side_effect_3,3,0.6166964905233174,131,66,64,75,0.51
MLP,160,7,side_effect_3,4,0.5601921470342522,168,84,50,45,0.16
MLP,160,8,side_effect_3,0,0.4995391318920731,127,94,50,58,0.68
MLP,160,8,side_effect_3,1,0.6297356655423956,182,27,97,25,0.01
MLP,160,8,side_effect_3,2,0.622707423580786,136,93,38,67,0.04
MLP,160,8,side_effect_3,3,0.4058521602069272,223,4,106,3,0.01
MLP,160,8,side_effect_3,4,0.6282828282828282,229,1,95,4,0.03
MLP,160,9,side_effect_3,0,0.5926747574927139,156,81,45,52,0.32
MLP,160,9,side_effect_3,1,0.5771386685063815,158,65,60,44,0.34
MLP,160,9,side_effect_3,2,0.6646211942412084,152,71,45,69,0.1
MLP,160,9,side_effect_3,3,0.538515406162465,162,42,75,37,0.56
MLP,160,9,side_effect_3,4,0.5972368619183858,139,90,45,71,0.04
RF,120,0,side_effect_3,0,0.7603926651305684,178,39,34,62,0.45
RF,120,0,side_effect_3,1,0.6641335814722912,123,85,29,64,0.3
RF,120,0,side_effect_3,2,0.7058543756485645,229,7,65,33,0.52
RF,120,0,side_effect_3,3,0.6972721954073424,194,18,79,50,0.47
RF,120,0,side_effect_3,4,0.6938854865364051,206,37,73,54,0.47
RF,120,1,side_effect_3,0,0.7305888483585201,129,73,31,102,0.32
RF,120,1,side_effect_3,1,0.73657148323528,141,66,32,69,0.36
RF,120,1,side_effect_3,2,0.7254332792623581,186,35,48,58,0.47
RF,120,1,side_effect_3,3,0.7140471591823596,161,57,43,71,0.42
RF,120,1,side_effect_3,4,0.6808024484319972,177,91,31,58,0.35
RF,120,2,side_effect_3,0,0.7316942467632683,190,28,56,51,0.44
RF,120,2,side_effect_3,1,0.7219662058371735,165,52,35,58,0.34
RF,120,2,side_effect_3,2,0.6927927927927927,193,22,64,47,0.51
RF,120,2,side_effect_3,3,0.7192179405294159,160,71,40,82,0.33
RF,120,2,side_effect_3,4,0.7152224371373308,178,57,44,66,0.36
RF,120,3,side_effect_3,0,0.6721271690328844,158,43,54,69,0.36
RF,120,3,side_effect_3,1,0.727633779264214,184,46,42,62,0.48
RF,120,3,side_effect_3,2,0.7378787878787879,132,90,23,87,0.34
RF,120,3,side_effect_3,3,0.713153271848924,213,40,45,45,0.4
RF,120,3,side_effect_3,4,0.7631362889983578,165,45,44,72,0.31
RF,120,4,side_effect_3,0,0.7140991642558663,169,35,55,67,0.41
RF,120,4,side_effect_3,1,0.69751001001001,166,50,52,59,0.43
RF,120,4,side_effect_3,2,0.7537448559670781,176,49,39,69,0.38
RF,120,4,side_effect_3,3,0.7269852262234534,186,42,40,55,0.43
RF,120,4,side_effect_3,4,0.6744163686012077,205,38,60,47,0.4
RF,120,5,side_effect_3,0,0.7749653259361996,131,79,20,83,0.31
RF,120,5,side_effect_3,1,0.6616967126193001,139,66,49,66,0.28
RF,120,5,side_effect_3,2,0.7146296720935565,202,43,40,49,0.34
RF,120,5,side_effect_3,3,0.7096366394567651,123,95,31,96,0.27
RF,120,5,side_effect_3,4,0.7184488474288798,200,38,54,55,0.47
RF,120,6,side_effect_3,0,0.7477263245723822,193,62,33,61,0.38
RF,120,6,side_effect_3,1,0.7892337845845298,176,37,40,63,0.33
RF,120,6,side_effect_3,2,0.6591129744042366,181,39,57,46,0.39
RF,120,6,side_effect_3,3,0.7134803921568628,162,42,55,65,0.42
RF,120,6,side_effect_3,4,0.737823025551684,180,44,53,70,0.45
RF,120,7,side_effect_3,0,0.6874384236453203,151,52,55,65,0.47
RF,120,7,side_effect_3,1,0.7451964687554093,134,84,23,83,0.22
RF,120,7,side_effect_3,2,0.6843715495031284,197,50,45,43,0.48
RF,120,7,side_effect_3,3,0.7614045864045864,190,30,49,62,0.48
RF,120,7,side_effect_3,4,0.6756616116562593,198,30,69,49,0.42
RF,120,8,side_effect_3,0,0.7665540540540541,177,45,35,65,0.32
RF,120,8,side_effect_3,1,0.7367299641148326,182,27,65,63,0.36
RF,120,8,side_effect_3,2,0.763480825958702,205,20,53,60,0.47
RF,120,8,side_effect_3,3,0.64609565979429,179,40,54,45,0.43
RF,120,8,side_effect_3,4,0.6751198485275752,134,107,29,74,0.31
RF,120,9,side_effect_3,0,0.725041095890411,159,60,47,78,0.36
RF,120,9,side_effect_3,1,0.7048449115611382,118,117,16,67,0.23
RF,120,9,side_effect_3,2,0.7350017988846915,179,39,41,61,0.4
RF,120,9,side_effect_3,3,0.7160057253515197,150,72,33,74,0.35
RF,120,9,side_effect_3,4,0.7077255827255827,120,102,27,99,0.39
LR,120,0,side_effect_3,0,0.7137913989125062,131,73,39,80,0.24
LR,120,0,side_effect_3,1,0.7038389596508416,148,58,39,70,0.25
LR,120,0,side_effect_3,2,0.7014703751991889,156,80,36,81,0.44
LR,120,0,side_effect_3,3,0.6368689676082673,213,44,44,33,0.55
LR,120,0,side_effect_3,4,0.6879680285570171,118,95,32,89,0.17
LR,120,1,side_effect_3,0,0.6813063063063063,186,46,53,58,0.53
LR,120,1,side_effect_3,1,0.6424120603015075,121,78,46,79,0.28
LR,120,1,side_effect_3,2,0.6847284504235176,188,35,56,52,0.62
LR,120,1,side_effect_3,3,0.6400265369305617,167,71,40,55,0.44
LR,120,1,side_effect_3,4,0.6702008928571429,177,47,55,49,0.36
LR,120,2,side_effect_3,0,0.7277380127761103,151,62,41,81,0.26
LR,120,2,side_effect_3,1,0.669148380355277,121,111,25,74,0.24
LR,120,2,side_effect_3,2,0.6881567973311092,176,44,49,60,0.47
LR,120,2,side_effect_3,3,0.5724335591453882,79,149,20,81,0.24
LR,120,2,side_effect_3,4,0.6951873798846894,148,75,42,70,0.25
LR,120,3,side_effect_3,0,0.7134059897217792,171,57,39,60,0.24
LR,120,3,side_effect_3,1,0.7235762037742236,128,74,33,84,0.15
LR,120,3,side_effect_3,2,0.7255017709563165,152,86,27,94,0.23
LR,120,3,side_effect_3,3,0.6793548387096774,188,29,53,47,0.41
LR,120,3,side_effect_3,4,0.7072204525034713,161,70,37,69,0.19
LR,120,4,side_effect_3,0,0.7005339805825241,143,63,34,66,0.31
LR,120,4,side_effect_3,1,0.6903703703703703,169,56,34,65,0.33
LR,120,4,side_effect_3,2,0.6597102449120387,160,63,47,57,0.48
