model,data_num,iter,side_effect,test_fold,auc,tn,fp,fn,tp,cutoff point
Adaboost,200,0,side_effect_4,2,0.5882423029263179,196,73,45,33,0.49
Adaboost,200,0,side_effect_4,3,0.6141992815276991,83,175,12,70,0.45
Adaboost,200,0,side_effect_4,4,0.716779030936929,186,83,20,39,0.48
Adaboost,200,1,side_effect_4,0,0.659974125491367,179,82,33,44,0.49
Adaboost,200,1,side_effect_4,1,0.6267995570321151,217,41,43,27,0.49
Adaboost,200,1,side_effect_4,2,0.6335999650319084,156,90,36,57,0.48
Adaboost,200,1,side_effect_4,3,0.7675730165649521,157,91,17,57,0.47
Adaboost,200,1,side_effect_4,4,0.7146397592494246,184,85,19,44,0.47
Adaboost,200,2,side_effect_4,0,0.7042350907519447,198,69,24,41,0.47
Adaboost,200,2,side_effect_4,1,0.6882265905728175,183,66,33,43,0.48
Adaboost,200,2,side_effect_4,2,0.7088849983586827,198,49,31,43,0.5
Adaboost,200,2,side_effect_4,3,0.6194444444444445,218,32,60,30,0.5
Adaboost,200,2,side_effect_4,4,0.7171623296158612,158,111,17,55,0.48
Adaboost,200,3,side_effect_4,0,0.6973370429252782,192,80,26,48,0.48
Adaboost,200,3,side_effect_4,1,0.7192615813305469,185,76,22,44,0.48
Adaboost,200,3,side_effect_4,2,0.6118572785239452,181,62,49,42,0.48
Adaboost,200,3,side_effect_4,3,0.5287129767739187,229,18,63,13,0.5
Adaboost,200,3,side_effect_4,4,0.6802261445118588,199,60,35,35,0.49
Adaboost,200,4,side_effect_4,0,0.6488690848446946,179,67,37,41,0.49
Adaboost,200,4,side_effect_4,1,0.5658055555555556,192,58,45,27,0.49
Adaboost,200,4,side_effect_4,2,0.6637205387205387,167,97,27,45,0.49
Adaboost,200,4,side_effect_4,3,0.7232325819672132,141,103,18,62,0.47
Adaboost,200,4,side_effect_4,4,0.6854436450839329,208,70,31,44,0.49
Adaboost,200,5,side_effect_4,0,0.64121875,167,83,28,36,0.48
Adaboost,200,5,side_effect_4,1,0.6508807985907223,175,87,27,38,0.48
Adaboost,200,5,side_effect_4,2,0.7600368016058883,182,62,33,65,0.49
Adaboost,200,5,side_effect_4,3,0.6350574712643678,166,95,26,46,0.48
Adaboost,200,5,side_effect_4,4,0.5611514271891631,161,104,37,41,0.48
Adaboost,200,6,side_effect_4,0,0.6452503240051841,170,81,33,50,0.49
Adaboost,200,6,side_effect_4,1,0.6193492300049677,89,155,9,57,0.46
Adaboost,200,6,side_effect_4,2,0.660161090458488,191,78,29,43,0.48
Adaboost,200,6,side_effect_4,3,0.7757000474608448,138,107,13,73,0.47
Adaboost,200,6,side_effect_4,4,0.6038723181580324,246,27,50,20,0.5
Adaboost,200,7,side_effect_4,0,0.6392654964083534,225,48,42,35,0.49
Adaboost,200,7,side_effect_4,1,0.6518575851393189,167,88,26,50,0.49
Adaboost,200,7,side_effect_4,2,0.4943981756890739,216,30,62,20,0.5
Adaboost,200,7,side_effect_4,3,0.5918944868361211,188,69,39,38,0.48
Adaboost,200,7,side_effect_4,4,0.7395648176524672,169,82,18,47,0.49
Adaboost,200,8,side_effect_4,0,0.6409736308316429,140,92,31,54,0.46
Adaboost,200,8,side_effect_4,1,0.6259541984732825,154,108,26,40,0.47
Adaboost,200,8,side_effect_4,2,0.6677136716812697,134,129,18,51,0.48
Adaboost,200,8,side_effect_4,3,0.7771833429728167,202,64,25,53,0.48
Adaboost,200,8,side_effect_4,4,0.6328869556717658,137,122,25,54,0.48
Adaboost,200,9,side_effect_4,0,0.7441221031367488,156,95,19,52,0.47
Adaboost,200,9,side_effect_4,1,0.7081149193548387,107,141,10,70,0.46
Adaboost,200,9,side_effect_4,2,0.7155349208157685,208,54,32,35,0.48
Adaboost,200,9,side_effect_4,3,0.718890977443609,196,70,32,48,0.49
Adaboost,200,9,side_effect_4,4,0.6404070488955076,166,89,30,49,0.48
MLP,200,0,side_effect_4,0,0.7194377145164547,192,62,31,47,0.05
MLP,200,0,side_effect_4,1,0.6573672806067172,169,91,25,46,0.03
MLP,200,0,side_effect_4,2,0.48425324675324677,0,240,0,77,0.0
MLP,200,0,side_effect_4,3,0.690251572327044,196,69,29,43,0.03
MLP,200,0,side_effect_4,4,0.3887471723540453,0,263,0,79,0.0
MLP,200,1,side_effect_4,0,0.6303075310152019,192,44,52,45,0.42
MLP,200,1,side_effect_4,1,0.5856806194590956,179,87,35,32,0.02
MLP,200,1,side_effect_4,2,0.7454491491887614,204,62,29,47,0.07
MLP,200,1,side_effect_4,3,0.6379934806229627,148,103,22,44,0.05
MLP,200,1,side_effect_4,4,0.5121298130991271,122,141,29,42,0.03
MLP,200,2,side_effect_4,0,0.6222222222222222,195,60,41,31,0.07
MLP,200,2,side_effect_4,1,0.6171178219370991,205,44,49,28,0.64
MLP,200,2,side_effect_4,2,0.6806136680613668,172,67,36,39,0.05
MLP,200,2,side_effect_4,3,0.48083623693379784,273,0,81,1,0.01
MLP,200,2,side_effect_4,4,0.6366091284549401,185,81,35,36,0.06
MLP,200,3,side_effect_4,0,0.7328921131899367,153,90,25,72,0.01
MLP,200,3,side_effect_4,1,0.5095860566448802,256,14,63,5,0.01
MLP,200,3,side_effect_4,2,0.3741736175471116,0,249,0,65,0.0
MLP,200,3,side_effect_4,3,0.6204323211528565,217,51,32,26,0.28
MLP,200,3,side_effect_4,4,0.6717050115926521,184,68,36,53,0.34
MLP,200,4,side_effect_4,0,0.6551135853461435,176,83,32,54,0.06
MLP,200,4,side_effect_4,1,0.6802223888055973,209,67,25,33,0.08
MLP,200,4,side_effect_4,2,0.6748612652608214,258,7,63,5,0.01
MLP,200,4,side_effect_4,3,0.7087445377326066,152,67,36,57,0.03
MLP,200,4,side_effect_4,4,0.43958597380650616,0,263,0,72,0.0
MLP,200,5,side_effect_4,0,0.5904389795449323,225,4,90,5,0.01
MLP,200,5,side_effect_4,1,0.7369534231458917,171,68,28,63,0.08
MLP,200,5,side_effect_4,2,0.7011995637949837,220,42,37,33,0.32
MLP,200,5,side_effect_4,3,0.6997378503730591,216,45,30,27,0.15
MLP,200,5,side_effect_4,4,0.6800365120274914,246,45,36,28,0.21
MLP,200,6,side_effect_4,0,0.683579335793358,196,75,24,32,0.04
MLP,200,6,side_effect_4,1,0.4146369485294118,0,272,0,64,0.0
MLP,200,6,side_effect_4,2,0.35852395911685325,0,233,0,97,0.0
MLP,200,6,side_effect_4,3,0.6769305252965383,184,71,34,47,0.13
MLP,200,6,side_effect_4,4,0.6753240203741994,193,58,37,42,0.56
MLP,200,7,side_effect_4,0,0.670991045991046,205,47,39,39,0.13
MLP,200,7,side_effect_4,1,0.6761469692504175,180,81,29,49,0.02
MLP,200,7,side_effect_4,2,0.5496915365336418,244,22,69,9,0.41
MLP,200,7,side_effect_4,3,0.6844919786096257,144,109,21,47,0.01
MLP,200,7,side_effect_4,4,0.4487466666666667,0,250,0,75,0.0
MLP,200,8,side_effect_4,0,0.5793121693121692,223,29,52,23,0.52
MLP,200,8,side_effect_4,1,0.6988909813768571,187,49,37,44,0.09
MLP,200,8,side_effect_4,2,0.559023894255211,0,281,0,70,0.0
MLP,200,8,side_effect_4,3,0.6075384615384615,193,57,49,29,0.04
MLP,200,8,side_effect_4,4,0.37434241366737847,0,263,0,73,0.0
MLP,200,9,side_effect_4,0,0.5159349593495934,211,35,55,20,0.26
MLP,200,9,side_effect_4,1,0.49563503238524365,264,1,66,1,0.06
MLP,200,9,side_effect_4,2,0.6141069887834341,203,41,45,31,0.36
MLP,200,9,side_effect_4,3,0.6355810616929698,170,76,41,44,0.08
MLP,200,9,side_effect_4,4,0.6443204770606905,238,43,45,29,0.51
RF,160,0,side_effect_4,0,0.7093241869918699,173,73,31,49,0.31
RF,160,0,side_effect_4,1,0.7311304039688165,216,33,35,33,0.32
RF,160,0,side_effect_4,2,0.6705678250812359,181,90,27,40,0.22
RF,160,0,side_effect_4,3,0.723474423460188,184,73,29,53,0.22
RF,160,0,side_effect_4,4,0.7972490347490347,203,56,24,56,0.25
RF,160,1,side_effect_4,0,0.7664653373007061,199,54,31,58,0.31
RF,160,1,side_effect_4,1,0.737880148131523,195,71,23,44,0.23
RF,160,1,side_effect_4,2,0.7189889788573999,143,91,21,55,0.29
RF,160,1,side_effect_4,3,0.7263999557326251,202,49,34,38,0.22
RF,160,1,side_effect_4,4,0.7421158963240366,233,45,33,40,0.27
RF,160,2,side_effect_4,0,0.7433829031051252,223,41,39,42,0.33
RF,160,2,side_effect_4,1,0.7449470899470898,177,75,23,52,0.31
RF,160,2,side_effect_4,2,0.7514705882352941,188,67,19,41,0.25
RF,160,2,side_effect_4,3,0.7853672643146328,164,83,14,56,0.2
RF,160,2,side_effect_4,4,0.7037545787545787,190,74,34,57,0.26
RF,160,3,side_effect_4,0,0.7660603715170279,197,69,20,48,0.3
RF,160,3,side_effect_4,1,0.7033459813728872,169,54,39,52,0.27
RF,160,3,side_effect_4,2,0.7612121212121212,219,56,24,42,0.23
RF,160,3,side_effect_4,3,0.731656025134286,199,54,30,48,0.3
RF,160,3,side_effect_4,4,0.738245792962774,166,99,17,57,0.25
RF,160,4,side_effect_4,0,0.6791531743695418,187,71,37,42,0.29
RF,160,4,side_effect_4,1,0.6840704565408253,177,91,20,48,0.23
RF,160,4,side_effect_4,2,0.8169117647058823,200,55,23,65,0.26
RF,160,4,side_effect_4,3,0.7571242790908062,193,46,27,47,0.25
RF,160,4,side_effect_4,4,0.7911989223170184,167,95,11,57,0.24
RF,160,5,side_effect_4,0,0.7491278780025913,218,36,35,44,0.36
RF,160,5,side_effect_4,1,0.7237719989493038,185,50,35,46,0.2
RF,160,5,side_effect_4,2,0.728589263420724,207,60,31,44,0.25
RF,160,5,side_effect_4,3,0.7400793650793651,135,117,12,61,0.19
RF,160,5,side_effect_4,4,0.7549190733100601,195,79,21,48,0.28
RF,160,6,side_effect_4,0,0.7323098591549296,198,52,27,44,0.29
RF,160,6,side_effect_4,1,0.7828351449275361,207,49,24,45,0.31
RF,160,6,side_effect_4,2,0.7123172103487064,134,120,17,60,0.24
RF,160,6,side_effect_4,3,0.7120333064732742,185,70,28,45,0.28
RF,160,6,side_effect_4,4,0.7359550561797753,207,60,33,54,0.3
RF,160,7,side_effect_4,0,0.7519252441773103,184,58,28,60,0.33
RF,160,7,side_effect_4,1,0.7060740815604629,214,43,38,39,0.35
RF,160,7,side_effect_4,2,0.7807610139153531,198,53,22,47,0.27
RF,160,7,side_effect_4,3,0.772824653922215,149,97,12,62,0.15
RF,160,7,side_effect_4,4,0.6669707104489713,254,32,43,26,0.42
RF,160,8,side_effect_4,0,0.7583252895752896,214,45,25,39,0.35
RF,160,8,side_effect_4,1,0.7933094384707288,161,87,15,66,0.21
RF,160,8,side_effect_4,2,0.7015810276679841,148,105,15,50,0.22
RF,160,8,side_effect_4,3,0.8169387858262145,192,79,16,57,0.23
RF,160,8,side_effect_4,4,0.7533483088920913,182,69,29,65,0.26
RF,160,9,side_effect_4,0,0.7700158271025487,158,93,16,57,0.19
RF,160,9,side_effect_4,1,0.7738862505653551,173,91,16,51,0.25
RF,160,9,side_effect_4,2,0.6584300309740649,191,32,54,43,0.27
RF,160,9,side_effect_4,3,0.7743490359769429,212,46,29,49,0.2
RF,160,9,side_effect_4,4,0.7070550417324611,241,45,30,32,0.32
LR,160,0,side_effect_4,0,0.6758369806172909,202,39,39,34,0.37
LR,160,0,side_effect_4,1,0.7282213438735178,217,58,29,40,0.13
LR,160,0,side_effect_4,2,0.7161052758662321,187,64,25,41,0.18
LR,160,0,side_effect_4,3,0.7245283018867924,125,140,10,80,0.04
LR,160,0,side_effect_4,4,0.6397468354430379,177,73,32,47,0.17
LR,160,1,side_effect_4,0,0.6742924528301887,210,55,31,33,0.32
LR,160,1,side_effect_4,1,0.6820433436532508,197,41,52,43,0.32
LR,160,1,side_effect_4,2,0.6761448173251777,166,97,25,44,0.22
LR,160,1,side_effect_4,3,0.7684310491328035,159,88,16,65,0.11
LR,160,1,side_effect_4,4,0.7043516291274875,169,100,21,47,0.2
LR,160,2,side_effect_4,0,0.6896966527196653,204,35,45,35,0.35
LR,160,2,side_effect_4,1,0.7173933427097984,140,97,19,71,0.14
LR,160,2,side_effect_4,2,0.7145968180993285,207,64,22,39,0.28
LR,160,2,side_effect_4,3,0.7048475964211697,118,153,7,66,0.14
LR,160,2,side_effect_4,4,0.6842050643420506,167,97,25,48,0.2
LR,160,3,side_effect_4,0,0.6430523028883683,166,86,27,34,0.16
LR,160,3,side_effect_4,1,0.7112387956791543,133,96,24,71,0.22
LR,160,3,side_effect_4,2,0.6612083568605308,201,52,44,40,0.16
LR,160,3,side_effect_4,3,0.6279576587795765,157,107,27,46,0.11
LR,160,3,side_effect_4,4,0.7002090669014085,253,31,38,26,0.51
LR,160,4,side_effect_4,0,0.6054841897233202,188,42,57,31,0.27
LR,160,4,side_effect_4,1,0.6680600993578093,178,84,27,36,0.16
LR,160,4,side_effect_4,2,0.7723339822626,194,74,21,48,0.22
LR,160,4,side_effect_4,3,0.7416027110535235,156,98,20,59,0.19
LR,160,4,side_effect_4,4,0.6609261385380789,242,26,50,28,0.54
LR,160,5,side_effect_4,0,0.6547368421052633,134,116,19,57,0.12
LR,160,5,side_effect_4,1,0.6890751008064516,211,37,32,32,0.26
LR,160,5,side_effect_4,2,0.7312992125984252,191,63,33,51,0.27
LR,160,5,side_effect_4,3,0.7487262621584067,165,89,16,52,0.12
LR,160,5,side_effect_4,4,0.727237851662404,204,72,30,55,0.24
LR,160,6,side_effect_4,0,0.6967985909656029,189,65,28,48,0.13
LR,160,6,side_effect_4,1,0.5891963109354413,227,26,53,22,0.51
LR,160,6,side_effect_4,2,0.6983354557031108,153,86,30,62,0.18
LR,160,6,side_effect_4,3,0.6766677567037279,230,48,23,21,0.41
LR,160,6,side_effect_4,4,0.623040482342808,216,42,59,31,0.32
LR,160,7,side_effect_4,0,0.7092161016949153,174,114,15,44,0.08
LR,160,7,side_effect_4,1,0.7437550362610797,192,63,27,46,0.28
LR,160,7,side_effect_4,2,0.7508798391151332,136,119,11,67,0.07
LR,160,7,side_effect_4,3,0.6528997345313458,159,77,35,48,0.18
LR,160,7,side_effect_4,4,0.7284466205837173,168,80,27,57,0.22
LR,160,8,side_effect_4,0,0.7080130170258926,178,55,38,53,0.19
LR,160,8,side_effect_4,1,0.6408622703621111,185,73,34,39,0.29
LR,160,8,side_effect_4,2,0.6980000000000001,200,75,26,34,0.28
LR,160,8,side_effect_4,3,0.7468361218361218,170,89,17,55,0.12
LR,160,8,side_effect_4,4,0.7122544074554452,212,45,36,45,0.31
LR,160,9,side_effect_4,0,0.7693141134350858,195,49,33,54,0.29
LR,160,9,side_effect_4,1,0.7328747072599532,166,78,25,59,0.15
LR,160,9,side_effect_4,2,0.7405088970034196,172,71,19,52,0.13
LR,160,9,side_effect_4,3,0.6435490120108485,208,59,29,29,0.3
LR,160,9,side_effect_4,4,0.7282787634900312,238,46,38,39,0.29
Adaboost,160,0,side_effect_4,0,0.6728220009233001,183,74,27,32,0.49
Adaboost,160,0,side_effect_4,1,0.7829797047970478,178,93,16,56,0.47
Adaboost,160,0,side_effect_4,2,0.6448322477571587,133,104,29,74,0.47
Adaboost,160,0,side_effect_4,3,0.6371333045729077,192,52,42,34,0.49
Adaboost,160,0,side_effect_4,4,0.786917063036466,202,71,19,48,0.47
Adaboost,160,1,side_effect_4,0,0.6776049854030989,205,39,41,32,0.49
Adaboost,160,1,side_effect_4,1,0.5890261964269186,197,80,41,37,0.48
Adaboost,160,1,side_effect_4,2,0.6839419978517722,183,83,24,39,0.48
Adaboost,160,1,side_effect_4,3,0.7422323898701849,149,105,16,58,0.46
Adaboost,160,1,side_effect_4,4,0.632477038556576,85,156,12,77,0.38
Adaboost,160,2,side_effect_4,0,0.6132526488069601,76,171,7,87,0.3
Adaboost,160,2,side_effect_4,1,0.6189935288448299,143,126,16,38,0.46
Adaboost,160,2,side_effect_4,2,0.6596688350088704,211,56,32,25,0.49
Adaboost,160,2,side_effect_4,3,0.742,140,110,14,59,0.46
Adaboost,160,2,side_effect_4,4,0.757677173339824,195,54,37,62,0.48
Adaboost,160,3,side_effect_4,0,0.6769172932330827,122,144,14,61,0.46
Adaboost,160,3,side_effect_4,1,0.6838606899582509,165,81,28,46,0.47
Adaboost,160,3,side_effect_4,2,0.5845419847328244,101,161,17,53,0.46
Adaboost,160,3,side_effect_4,3,0.65078125,196,60,37,43,0.49
Adaboost,160,3,side_effect_4,4,0.6636141636141637,187,65,36,42,0.49
Adaboost,160,4,side_effect_4,0,0.686266447368421,138,102,21,55,0.47
Adaboost,160,4,side_effect_4,1,0.6742261722341404,120,131,13,52,0.44
Adaboost,160,4,side_effect_4,2,0.7716887928372955,218,69,28,51,0.48
Adaboost,160,4,side_effect_4,3,0.5330578512396695,132,110,31,42,0.45
Adaboost,160,4,side_effect_4,4,0.6362686295892404,153,109,27,57,0.46
Adaboost,160,5,side_effect_4,0,0.6898372996600292,167,117,16,42,0.47
Adaboost,160,5,side_effect_4,1,0.6042535239229699,173,103,32,41,0.48
Adaboost,160,5,side_effect_4,2,0.6896121351766513,163,61,43,50,0.48
Adaboost,160,5,side_effect_4,3,0.6095669036845508,176,62,37,41,0.48
Adaboost,160,5,side_effect_4,4,0.6695128205128206,167,93,24,51,0.46
Adaboost,160,6,side_effect_4,0,0.583837510803803,207,60,40,25,0.49
Adaboost,160,6,side_effect_4,1,0.6101375332741792,170,75,45,47,0.48
Adaboost,160,6,side_effect_4,2,0.6315504807692307,150,106,24,41,0.46
Adaboost,160,6,side_effect_4,3,0.7521849762141829,192,70,23,46,0.49
Adaboost,160,6,side_effect_4,4,0.6818475452196381,188,64,38,48,0.47
Adaboost,160,7,side_effect_4,0,0.5613445378151259,135,103,35,50,0.45
Adaboost,160,7,side_effect_4,1,0.6306111111111111,99,151,15,57,0.45
Adaboost,160,7,side_effect_4,2,0.7297488503714185,213,44,33,44,0.5
Adaboost,160,7,side_effect_4,3,0.6504807692307693,109,151,14,58,0.33
Adaboost,160,7,side_effect_4,4,0.7320892866222606,182,95,22,49,0.47
Adaboost,160,8,side_effect_4,0,0.6569354340438678,172,77,31,47,0.49
Adaboost,160,8,side_effect_4,1,0.6832914015095457,197,36,47,40,0.49
Adaboost,160,8,side_effect_4,2,0.6009433962264151,139,126,27,41,0.48
Adaboost,160,8,side_effect_4,3,0.7291241816035203,185,57,34,43,0.48
Adaboost,160,8,side_effect_4,4,0.6715908512047273,249,44,38,29,0.5
Adaboost,160,9,side_effect_4,0,0.6228217602830606,137,101,32,63,0.47
Adaboost,160,9,side_effect_4,1,0.5515119011134947,216,35,55,23,0.5
Adaboost,160,9,side_effect_4,2,0.6400535236396075,186,80,26,33,0.49
Adaboost,160,9,side_effect_4,3,0.6503143392188335,234,33,32,24,0.5
Adaboost,160,9,side_effect_4,4,0.673552290406223,216,44,51,38,0.48
MLP,160,0,side_effect_4,0,0.7019047619047619,157,95,23,52,0.01
MLP,160,0,side_effect_4,1,0.5821276595744681,194,41,56,34,0.1
MLP,160,0,side_effect_4,2,0.6933154528574376,150,112,20,54,0.02
MLP,160,0,side_effect_4,3,0.7595213587236233,200,68,19,39,0.04
MLP,160,0,side_effect_4,4,0.5065566037735849,257,8,76,4,0.03
MLP,160,1,side_effect_4,0,0.6394786215068629,127,120,23,59,0.01
MLP,160,1,side_effect_4,1,0.6166796166796167,219,67,31,23,0.02
MLP,160,1,side_effect_4,2,0.6493257261410789,132,109,21,59,0.06
MLP,160,1,side_effect_4,3,0.6688119755911518,202,74,31,45,0.17
MLP,160,1,side_effect_4,4,0.6595334685598376,165,67,40,45,0.08
MLP,160,2,side_effect_4,0,0.6145976223136717,218,25,56,16,0.69
MLP,160,2,side_effect_4,1,0.6790184290923426,207,71,32,41,0.31
MLP,160,2,side_effect_4,2,0.6070775720646825,188,63,46,39,0.24
MLP,160,2,side_effect_4,3,0.38403674610571165,0,259,0,58,0.0
MLP,160,2,side_effect_4,4,0.6772013071310264,144,107,25,64,0.03
MLP,160,3,side_effect_4,0,0.6656904167466872,204,50,42,40,0.32
MLP,160,3,side_effect_4,1,0.6499594155844156,185,71,33,44,0.02
MLP,160,3,side_effect_4,2,0.6252779836916234,244,22,53,18,0.32
MLP,160,3,side_effect_4,3,0.6375640295959021,208,43,42,28,0.12
MLP,160,3,side_effect_4,4,0.6178762414056531,224,31,50,27,0.67
MLP,160,4,side_effect_4,0,0.6922657952069716,141,97,22,59,0.01
MLP,160,4,side_effect_4,1,0.7041723308585173,145,117,16,57,0.01
MLP,160,4,side_effect_4,2,0.5024361259655377,0,255,0,66,0.0
MLP,160,4,side_effect_4,3,0.637279109174534,254,1,78,3,0.02
MLP,160,4,side_effect_4,4,0.5833978328173375,218,54,48,28,0.13
MLP,160,5,side_effect_4,0,0.654644412191582,211,54,24,28,0.08
MLP,160,5,side_effect_4,1,0.7275838127355683,208,76,26,45,0.06
MLP,160,5,side_effect_4,2,0.6873873018885831,207,50,39,43,0.07
MLP,160,5,side_effect_4,3,0.6794871794871795,200,21,49,35,0.35
MLP,160,5,side_effect_4,4,0.39536541889483057,0,255,0,88,0.0
MLP,160,6,side_effect_4,0,0.497490494296578,257,6,72,3,0.02
MLP,160,6,side_effect_4,1,0.7065975849245811,188,75,36,55,0.01
MLP,160,6,side_effect_4,2,0.7049170437405732,184,37,37,38,0.27
MLP,160,6,side_effect_4,3,0.6083431952662722,127,133,17,48,0.01
MLP,160,6,side_effect_4,4,0.6496798975672216,175,100,27,44,0.12
MLP,160,7,side_effect_4,0,0.6221285434995112,163,101,26,36,0.07
MLP,160,7,side_effect_4,1,0.528372553176454,263,4,52,1,0.06
MLP,160,7,side_effect_4,2,0.6420664206642066,238,33,31,25,0.53
MLP,160,7,side_effect_4,3,0.5342953342953343,229,2,87,3,0.01
MLP,160,7,side_effect_4,4,0.44896828694086693,0,249,0,116,0.0
MLP,160,8,side_effect_4,0,0.7725022007042254,204,52,27,44,0.16
MLP,160,8,side_effect_4,1,0.48975978562541866,258,0,80,1,0.01
MLP,160,8,side_effect_4,2,0.7101745771958538,243,39,25,27,0.07
MLP,160,8,side_effect_4,3,0.6996952627204728,168,53,43,55,0.05
MLP,160,8,side_effect_4,4,0.6696352201257861,210,55,38,37,0.11
MLP,160,9,side_effect_4,0,0.5212621718230002,221,45,43,18,0.57
MLP,160,9,side_effect_4,1,0.7088379785008998,214,53,34,43,0.47
MLP,160,9,side_effect_4,2,0.4458070110244023,0,234,0,69,0.0
MLP,160,9,side_effect_4,3,0.6588601597400839,162,87,36,53,0.01
MLP,160,9,side_effect_4,4,0.6267984776756707,237,29,57,24,0.53
RF,120,0,side_effect_4,0,0.7409957098673051,207,50,35,43,0.26
RF,120,0,side_effect_4,1,0.7594466403162056,212,63,27,42,0.34
RF,120,0,side_effect_4,2,0.7261344178082192,213,43,33,40,0.36
RF,120,0,side_effect_4,3,0.6967658034603641,212,27,41,33,0.29
RF,120,0,side_effect_4,4,0.8019135364989369,212,43,26,57,0.22
RF,120,1,side_effect_4,0,0.7446323529411765,193,62,30,50,0.28
RF,120,1,side_effect_4,1,0.7186377387029684,161,97,23,59,0.22
RF,120,1,side_effect_4,2,0.7426944444444445,213,37,32,40,0.24
RF,120,1,side_effect_4,3,0.7080053191489362,167,68,31,49,0.3
RF,120,1,side_effect_4,4,0.7135311871227363,254,30,33,30,0.33
RF,120,2,side_effect_4,0,0.7216064586754242,181,71,19,39,0.31
RF,120,2,side_effect_4,1,0.6778518694927362,181,66,38,47,0.27
RF,120,2,side_effect_4,2,0.7462861237162647,200,65,27,52,0.22
RF,120,2,side_effect_4,3,0.7490685634102676,159,90,24,59,0.22
RF,120,2,side_effect_4,4,0.7129543577034283,164,105,16,56,0.21
RF,120,3,side_effect_4,0,0.7772587412587413,184,91,16,49,0.25
RF,120,3,side_effect_4,1,0.7108575380359613,198,43,43,47,0.23
RF,120,3,side_effect_4,2,0.6835741037988228,150,117,16,54,0.15
RF,120,3,side_effect_4,3,0.7137369224062773,209,39,37,37,0.4
RF,120,3,side_effect_4,4,0.6916947594238432,171,80,27,51,0.21
RF,120,4,side_effect_4,0,0.7184849371161158,210,53,30,35,0.3
RF,120,4,side_effect_4,1,0.7431213465027211,150,92,20,62,0.26
RF,120,4,side_effect_4,2,0.7529628718957462,212,33,41,42,0.38
RF,120,4,side_effect_4,3,0.7491233031674209,198,74,20,45,0.21
RF,120,4,side_effect_4,4,0.66531425891182,215,45,45,37,0.3
RF,120,5,side_effect_4,0,0.6568462679189322,157,81,36,49,0.28
RF,120,5,side_effect_4,1,0.7263947368421053,211,39,34,42,0.42
RF,120,5,side_effect_4,2,0.6782438858695652,209,47,36,33,0.38
RF,120,5,side_effect_4,3,0.7343971817656028,191,56,30,47,0.3
RF,120,5,side_effect_4,4,0.7311978399607266,228,63,27,43,0.22
RF,120,6,side_effect_4,0,0.5884748867251518,86,167,16,66,0.1
RF,120,6,side_effect_4,1,0.7046648522058359,177,82,22,39,0.22
RF,120,6,side_effect_4,2,0.7248717350746268,225,43,28,36,0.31
RF,120,6,side_effect_4,3,0.743001046572475,195,57,37,54,0.27
RF,120,6,side_effect_4,4,0.7593164556962024,202,48,31,48,0.34
RF,120,7,side_effect_4,0,0.7939527432919503,162,65,21,67,0.28
RF,120,7,side_effect_4,1,0.7133671823099554,188,69,29,53,0.26
RF,120,7,side_effect_4,2,0.7725771312109073,159,120,8,43,0.27
RF,120,7,side_effect_4,3,0.7394553010876294,204,59,33,53,0.27
RF,120,7,side_effect_4,4,0.6899274553571428,211,45,31,39,0.33
RF,120,8,side_effect_4,0,0.7084189941332799,192,67,34,43,0.28
RF,120,8,side_effect_4,1,0.6903454526068877,102,124,13,70,0.17
RF,120,8,side_effect_4,2,0.7554295237071281,197,65,22,49,0.32
RF,120,8,side_effect_4,3,0.708976833976834,157,102,16,56,0.25
RF,120,8,side_effect_4,4,0.7174647473560518,213,63,30,44,0.32
RF,120,9,side_effect_4,0,0.7446189251387572,203,46,37,52,0.28
RF,120,9,side_effect_4,1,0.766451068616423,206,48,21,49,0.32
RF,120,9,side_effect_4,2,0.762608695652174,183,70,25,50,0.24
RF,120,9,side_effect_4,3,0.7414311179017061,195,60,25,52,0.23
RF,120,9,side_effect_4,4,0.6948451302694845,176,95,25,41,0.22
LR,120,0,side_effect_4,0,0.7642261904761904,183,97,12,48,0.13
LR,120,0,side_effect_4,1,0.689679500100786,146,96,22,60,0.19
LR,120,0,side_effect_4,2,0.6635073627844712,193,56,37,38,0.24
LR,120,0,side_effect_4,3,0.6785192147034252,233,33,40,32,0.31
LR,120,0,side_effect_4,4,0.706447124304267,180,65,35,53,0.32
LR,120,1,side_effect_4,0,0.6796825396825397,184,68,33,42,0.23
LR,120,1,side_effect_4,1,0.734023544250578,192,76,25,46,0.18
LR,120,1,side_effect_4,2,0.6293990488543018,192,65,47,43,0.16
LR,120,1,side_effect_4,3,0.7492819266460451,188,60,26,47,0.34
LR,120,1,side_effect_4,4,0.7051384756237126,182,75,28,40,0.43
LR,120,2,side_effect_4,0,0.7248379717880289,176,68,29,57,0.15
LR,120,2,side_effect_4,1,0.6357240570646864,141,97,30,56,0.11
LR,120,2,side_effect_4,2,0.5846601347213717,224,52,41,30,0.36
LR,120,2,side_effect_4,3,0.7236324077911314,163,91,23,53,0.11
LR,120,2,side_effect_4,4,0.7064495530012772,119,151,8,50,0.09
LR,120,3,side_effect_4,0,0.7332304526748971,172,68,26,55,0.19
LR,120,3,side_effect_4,1,0.7403969586254566,198,49,31,51,0.37
LR,120,3,side_effect_4,2,0.6727188513200555,197,57,42,43,0.14
LR,120,3,side_effect_4,3,0.6589392342817,216,57,39,34,0.35
