model,data_num,iter,side_effect,test_fold,auc,,acc,,precision,,recall,,tn,fp,fn,tp,cutoff point
Adaboost,280,5,side_effect_1,0,0.742086596,,0.691860465,,0.286821705,,0.725490196,,201,92,14,37,0.48
Adaboost,280,5,side_effect_1,1,0.708475735,,0.635514019,,0.272058824,,0.672727273,,167,99,18,37,0.47
Adaboost,280,5,side_effect_1,2,0.581317523,,0.734756098,,0.375,,0.24,,223,30,57,18,0.5
Adaboost,280,5,side_effect_1,3,0.584995252,,0.782874618,,0.326530612,,0.296296296,,240,33,38,16,0.5
Adaboost,280,5,side_effect_1,4,0.73150832,,0.796460177,,0.5,,0.405797101,,242,28,41,28,0.5
Adaboost,280,6,side_effect_1,0,0.657894737,,0.572307692,,0.24691358,,0.701754386,,146,122,17,40,0.48
Adaboost,280,6,side_effect_1,1,0.65285662,,0.738235294,,0.476190476,,0.348837209,,221,33,56,30,0.5
Adaboost,280,6,side_effect_1,2,0.745538685,,0.680722892,,0.335766423,,0.754098361,,180,91,15,46,0.48
Adaboost,280,6,side_effect_1,3,0.60537505,,0.745341615,,0.25974026,,0.444444444,,220,57,25,20,0.49
Adaboost,280,6,side_effect_1,4,0.556937799,,0.364705882,,0.181818182,,0.836363636,,78,207,9,46,0.3
Adaboost,280,7,side_effect_1,0,0.648051666,,0.72755418,,0.402777778,,0.391891892,,206,43,45,29,0.49
Adaboost,280,7,side_effect_1,1,0.724277978,,0.660660661,,0.279069767,,0.642857143,,184,93,20,36,0.48
Adaboost,280,7,side_effect_1,2,0.567837466,,0.796238245,,0.380952381,,0.290909091,,238,26,39,16,0.5
Adaboost,280,7,side_effect_1,3,0.63010655,,0.724719101,,0.333333333,,0.420289855,,229,58,40,29,0.49
Adaboost,280,7,side_effect_1,4,0.574100719,,0.713414634,,0.260869565,,0.48,,210,68,26,24,0.49
Adaboost,280,8,side_effect_1,0,0.639033694,,0.630498534,,0.237037037,,0.581818182,,183,103,23,32,0.47
Adaboost,280,8,side_effect_1,1,0.716870763,,0.676557864,,0.341085271,,0.647058824,,184,85,24,44,0.48
Adaboost,280,8,side_effect_1,2,0.618353545,,0.789156627,,0.444444444,,0.375,,238,30,40,24,0.49
Adaboost,280,8,side_effect_1,3,0.687890731,,0.701492537,,0.273584906,,0.557692308,,206,77,23,29,0.49
Adaboost,280,8,side_effect_1,4,0.62304603,,0.75477707,,0.414285714,,0.446153846,,208,41,36,29,0.49
Adaboost,280,9,side_effect_1,0,0.727017196,,0.680981595,,0.303278689,,0.660714286,,185,85,19,37,0.48
Adaboost,280,9,side_effect_1,1,0.720900901,,0.715568862,,0.409090909,,0.6,,194,65,30,45,0.49
Adaboost,280,9,side_effect_1,2,0.683557692,,0.75,,0.368421053,,0.466666667,,212,48,32,28,0.49
Adaboost,280,9,side_effect_1,3,0.733175034,,0.600619195,,0.26875,,0.781818182,,151,117,12,43,0.47
Adaboost,280,9,side_effect_1,4,0.689684101,,0.66011236,,0.266666667,,0.620689655,,199,99,22,36,0.48
MLP,280,0,side_effect_1,0,0.485917649,,0.144615385,,0.144615385,,1,,0,278,0,47,0
MLP,280,0,side_effect_1,1,0.712405123,,0.694610778,,0.324561404,,0.596774194,,195,77,25,37,0.03
MLP,280,0,side_effect_1,2,0.66361336,,0.723214286,,0.392405063,,0.407894737,,212,48,45,31,0.11
MLP,280,0,side_effect_1,3,0.560702668,,0.820433437,,0.5,,0.017241379,,264,1,57,1,0.08
MLP,280,0,side_effect_1,4,0.735421546,,0.683284457,,0.317829457,,0.672131148,,192,88,20,41,0.06
MLP,280,1,side_effect_1,0,0.723930624,,0.792682927,,0.59375,,0.256756757,,241,13,55,19,0.01
MLP,280,1,side_effect_1,1,0.571485543,,0.726443769,,0.141025641,,0.323529412,,228,67,23,11,0.22
MLP,280,1,side_effect_1,2,0.575641791,,0.785488959,,0.428571429,,0.044776119,,246,4,64,3,0.01
MLP,280,1,side_effect_1,3,0.643271605,,0.672727273,,0.273584906,,0.483333333,,193,77,31,29,0.11
MLP,280,1,side_effect_1,4,0.675838654,,0.757746479,,0.397590361,,0.47826087,,236,50,36,33,0.42
MLP,280,2,side_effect_1,0,0.595588235,,0.708333333,,0.340425532,,0.470588235,,206,62,36,32,0.29
MLP,280,2,side_effect_1,1,0.454335346,,0.162420382,,0.162420382,,1,,0,263,0,51,0
MLP,280,2,side_effect_1,2,0.745427286,,0.797619048,,0.355263158,,0.586956522,,241,49,19,27,0.36
MLP,280,2,side_effect_1,3,0.48858066,,0.195266272,,0.195266272,,1,,0,272,0,66,0
MLP,280,2,side_effect_1,4,0.635417756,,0.540298507,,0.29015544,,0.767123288,,125,137,17,56,0.18
MLP,280,3,side_effect_1,0,0.731656184,,0.722891566,,0.324324324,,0.679245283,,204,75,17,36,0.32
MLP,280,3,side_effect_1,1,0.68697848,,0.726726727,,0.382978723,,0.52173913,,206,58,33,36,0.14
MLP,280,3,side_effect_1,2,0.555859103,,0.588785047,,0.268115942,,0.544117647,,152,101,31,37,0.04
MLP,280,3,side_effect_1,3,0.76688438,,0.597444089,,0.294117647,,0.892857143,,137,120,6,50,0.03
MLP,280,3,side_effect_1,4,0.634676867,,0.702777778,,0.283185841,,0.551724138,,221,81,26,32,0.29
MLP,280,4,side_effect_1,0,0.624799779,,0.506134969,,0.277227723,,0.788732394,,109,146,15,56,0.02
MLP,280,4,side_effect_1,1,0.62961361,,0.60371517,,0.234482759,,0.666666667,,161,111,17,34,0.11
MLP,280,4,side_effect_1,2,0.622525239,,0.747663551,,0.346666667,,0.448275862,,214,49,32,26,0.46
MLP,280,4,side_effect_1,3,0.652922886,,0.68902439,,0.301886792,,0.533333333,,194,74,28,32,0.3
MLP,280,4,side_effect_1,4,0.696917088,,0.545706371,,0.254901961,,0.8125,,145,152,12,52,0.01
MLP,280,5,side_effect_1,0,0.721324938,,0.716763006,,0.353982301,,0.615384615,,208,73,25,40,0.15
MLP,280,5,side_effect_1,1,0.636433471,,0.688679245,,0.38,,0.506666667,,181,62,37,38,0.22
MLP,280,5,side_effect_1,2,0.66806592,,0.598101266,,0.227586207,,0.6875,,156,112,15,33,0.03
MLP,280,5,side_effect_1,3,0.657314017,,0.802325581,,0.396226415,,0.368421053,,255,32,36,21,0.3
MLP,280,5,side_effect_1,4,0.551461557,,0.591044776,,0.225352113,,0.542372881,,166,110,27,32,0.09
MLP,280,6,side_effect_1,0,0.665567511,,0.661538462,,0.338345865,,0.671641791,,170,88,22,45,0.07
MLP,280,6,side_effect_1,1,0.635917443,,0.548192771,,0.247252747,,0.775862069,,137,137,13,45,0.04
MLP,280,6,side_effect_1,2,0.699807059,,0.735735736,,0.387755102,,0.575757576,,207,60,28,38,0.08
MLP,280,6,side_effect_1,3,0.72280274,,0.611620795,,0.315151515,,0.787878788,,148,113,14,52,0.08
MLP,280,6,side_effect_1,4,0.685106383,,0.725146199,,0.267326733,,0.574468085,,221,74,20,27,0.04
MLP,280,7,side_effect_1,0,0.668351716,,0.770348837,,0.450704225,,0.444444444,,233,39,40,32,0.53
MLP,280,7,side_effect_1,1,0.715051518,,0.64375,,0.279411765,,0.703703704,,168,98,16,38,0.11
MLP,280,7,side_effect_1,2,0.558185404,,0.781538462,,0.288888889,,0.25,,241,32,39,13,0.41
MLP,280,7,side_effect_1,3,0.681612319,,0.542168675,,0.236263736,,0.767857143,,137,139,13,43,0.01
MLP,280,7,side_effect_1,4,0.659061834,,0.579881657,,0.290697674,,0.714285714,,146,122,20,50,0.01
MLP,280,8,side_effect_1,0,0.701085482,,0.814241486,,0.450980392,,0.418181818,,240,28,32,23,0.6
MLP,280,8,side_effect_1,1,0.692107667,,0.657575758,,0.268656716,,0.705882353,,181,98,15,36,0.23
MLP,280,8,side_effect_1,2,0.708678828,,0.658753709,,0.326086957,,0.671641791,,177,93,22,45,0.05
MLP,280,8,side_effect_1,3,0.687656144,,0.718654434,,0.375,,0.529411765,,199,60,32,36,0.55
MLP,280,8,side_effect_1,4,0.472833817,,0.789473684,,0.235294118,,0.063492063,,266,13,59,4,0.27
MLP,280,9,side_effect_1,0,0.471771467,,0.20668693,,0.20668693,,1,,0,261,0,68,0
MLP,280,9,side_effect_1,1,0.64102091,,0.634441088,,0.274074074,,0.616666667,,173,98,23,37,0.19
MLP,280,9,side_effect_1,2,0.413135593,,0.174041298,,0.174041298,,1,,0,280,0,59,0
MLP,280,9,side_effect_1,3,0.55304173,,0.543209877,,0.187096774,,0.568627451,,147,126,22,29,0.06
MLP,280,9,side_effect_1,4,0.680808081,,0.6875,,0.336134454,,0.606060606,,191,79,26,40,0.08
RF,240,0,side_effect_1,0,0.803571429,,0.721003135,,0.385826772,,0.816666667,,181,78,11,49,0.21
RF,240,0,side_effect_1,1,0.726886792,,0.78913738,,0.371428571,,0.541666667,,221,44,22,26,0.24
RF,240,0,side_effect_1,2,0.79454191,,0.749235474,,0.389380531,,0.771929825,,201,69,13,44,0.18
RF,240,0,side_effect_1,3,0.683032227,,0.785714286,,0.566666667,,0.425,,230,26,46,34,0.28
RF,240,0,side_effect_1,4,0.742122812,,0.760989011,,0.372727273,,0.694915254,,236,69,18,41,0.2
RF,240,1,side_effect_1,0,0.769237589,,0.798245614,,0.444444444,,0.6,,237,45,24,36,0.3
RF,240,1,side_effect_1,1,0.734173201,,0.6,,0.298850575,,0.8125,,149,122,12,52,0.12
RF,240,1,side_effect_1,2,0.738181818,,0.590759076,,0.262820513,,0.82,,138,115,9,41,0.17
RF,240,1,side_effect_1,3,0.732058288,,0.770392749,,0.417582418,,0.62295082,,217,53,23,38,0.27
RF,240,1,side_effect_1,4,0.777336242,,0.617816092,,0.327956989,,0.884057971,,154,125,8,61,0.13
RF,240,2,side_effect_1,0,0.75107095,,0.666666667,,0.343065693,,0.783333333,,159,90,13,47,0.21
RF,240,2,side_effect_1,1,0.675673077,,0.75,,0.3,,0.519230769,,237,63,25,27,0.24
RF,240,2,side_effect_1,2,0.769976019,,0.711048159,,0.401459854,,0.733333333,,196,82,20,55,0.22
RF,240,2,side_effect_1,3,0.763814165,,0.765625,,0.420454545,,0.606557377,,208,51,24,37,0.29
RF,240,2,side_effect_1,4,0.772503983,,0.701538462,,0.341085271,,0.785714286,,184,85,12,44,0.22
RF,240,3,side_effect_1,0,0.797825516,,0.769716088,,0.432692308,,0.762711864,,199,59,14,45,0.2
RF,240,3,side_effect_1,1,0.602187638,,0.663608563,,0.220183486,,0.489795918,,193,85,25,24,0.23
RF,240,3,side_effect_1,2,0.752489202,,0.735632184,,0.462184874,,0.662650602,,201,64,28,55,0.2
RF,240,3,side_effect_1,3,0.770460993,,0.689759036,,0.306569343,,0.84,,187,95,8,42,0.22
RF,240,3,side_effect_1,4,0.75087535,,0.719402985,,0.37398374,,0.73015873,,195,77,17,46,0.14
RF,240,4,side_effect_1,0,0.803932388,,0.741741742,,0.4140625,,0.828125,,194,75,11,53,0.24
RF,240,4,side_effect_1,1,0.684621127,,0.578313253,,0.218181818,,0.765957447,,156,129,11,36,0.14
RF,240,4,side_effect_1,2,0.765227273,,0.787610619,,0.452380952,,0.59375,,229,46,26,38,0.29
RF,240,4,side_effect_1,3,0.713410136,,0.633333333,,0.324675325,,0.746268657,,159,104,17,50,0.18
RF,240,4,side_effect_1,4,0.771556482,,0.661538462,,0.335616438,,0.790322581,,166,97,13,49,0.19
RF,240,5,side_effect_1,0,0.794625518,,0.703592814,,0.409722222,,0.808219178,,176,85,14,59,0.23
RF,240,5,side_effect_1,1,0.694188963,,0.728658537,,0.309278351,,0.576923077,,209,67,22,30,0.19
RF,240,5,side_effect_1,2,0.702178649,,0.736686391,,0.393939394,,0.573529412,,210,60,29,39,0.28
RF,240,5,side_effect_1,3,0.693861665,,0.718562874,,0.276190476,,0.617021277,,211,76,18,29,0.24
RF,240,5,side_effect_1,4,0.817857998,,0.766153846,,0.43877551,,0.671875,,206,55,21,43,0.28
RF,240,6,side_effect_1,0,0.758082497,,0.817073171,,0.439393939,,0.557692308,,239,37,23,29,0.29
RF,240,6,side_effect_1,1,0.734892482,,0.702312139,,0.3671875,,0.68115942,,196,81,22,47,0.18
RF,240,6,side_effect_1,2,0.773988604,,0.767164179,,0.431578947,,0.630769231,,216,54,24,41,0.28
RF,240,6,side_effect_1,3,0.764299183,,0.807228916,,0.567567568,,0.567567568,,226,32,32,42,0.29
RF,240,6,side_effect_1,4,0.811338752,,0.814465409,,0.407407407,,0.75,,226,48,11,33,0.28
RF,240,7,side_effect_1,0,0.741439909,,0.732919255,,0.43220339,,0.728571429,,185,67,19,51,0.19
RF,240,7,side_effect_1,1,0.733283019,,0.641176471,,0.355828221,,0.773333333,,160,105,17,58,0.16
RF,240,7,side_effect_1,2,0.820024334,,0.876971609,,0.729166667,,0.573770492,,243,13,26,35,0.36
RF,240,7,side_effect_1,3,0.749171658,,0.793846154,,0.445945946,,0.559322034,,225,41,26,33,0.24
RF,240,7,side_effect_1,4,0.661635833,,0.718309859,,0.214953271,,0.58974359,,232,84,16,23,0.19
RF,240,8,side_effect_1,0,0.715711693,,0.787037037,,0.420289855,,0.5,,226,40,29,29,0.33
RF,240,8,side_effect_1,1,0.761771562,,0.807926829,,0.445945946,,0.6,,232,41,22,33,0.26
RF,240,8,side_effect_1,2,0.77482555,,0.775757576,,0.38372093,,0.611111111,,223,53,21,33,0.23
RF,240,8,side_effect_1,3,0.717707768,,0.804804805,,0.540983607,,0.471428571,,235,28,37,33,0.38
RF,240,8,side_effect_1,4,0.718950374,,0.60755814,,0.311111111,,0.835820896,,153,124,11,56,0.17
RF,240,9,side_effect_1,0,0.712689394,,0.616766467,,0.329411765,,0.8,,150,114,14,56,0.15
RF,240,9,side_effect_1,1,0.693822554,,0.782747604,,0.338028169,,0.533333333,,221,47,21,24,0.3
RF,240,9,side_effect_1,2,0.769222222,,0.748447205,,0.45631068,,0.652777778,,194,56,25,47,0.15
RF,240,9,side_effect_1,3,0.718993254,,0.775449102,,0.320512821,,0.531914894,,234,53,22,25,0.27
RF,240,9,side_effect_1,4,0.7498002,,0.803370787,,0.5,,0.514285714,,250,36,34,36,0.32
LR,240,0,side_effect_1,0,0.741239892,,0.617554859,,0.283018868,,0.849056604,,152,114,8,45,0.1
LR,240,0,side_effect_1,1,0.764651895,,0.741433022,,0.380952381,,0.689655172,,198,65,18,40,0.21
LR,240,0,side_effect_1,2,0.743125379,,0.786833856,,0.481012658,,0.584615385,,213,41,27,38,0.23
LR,240,0,side_effect_1,3,0.6167799,,0.535168196,,0.244565217,,0.775862069,,130,139,13,45,0.09
LR,240,0,side_effect_1,4,0.68679868,,0.605898123,,0.284916201,,0.728571429,,175,128,19,51,0.15
LR,240,1,side_effect_1,0,0.664457282,,0.685534591,,0.339449541,,0.569230769,,181,72,28,37,0.2
LR,240,1,side_effect_1,1,0.739962805,,0.574344023,,0.293814433,,0.863636364,,140,137,9,57,0.06
LR,240,1,side_effect_1,2,0.647312231,,0.825443787,,0.472222222,,0.298245614,,262,19,40,17,0.53
LR,240,1,side_effect_1,3,0.608364428,,0.756329114,,0.276923077,,0.375,,221,47,30,18,0.3
LR,240,1,side_effect_1,4,0.727568201,,0.654069767,,0.331125828,,0.735294118,,175,101,18,50,0.13
LR,240,2,side_effect_1,0,0.732695015,,0.659638554,,0.335714286,,0.701492537,,172,93,20,47,0.18
LR,240,2,side_effect_1,1,0.704812207,,0.728915663,,0.294117647,,0.625,,212,72,18,30,0.17
LR,240,2,side_effect_1,2,0.717717319,,0.796352584,,0.4,,0.436363636,,238,36,31,24,0.27
LR,240,2,side_effect_1,3,0.732428451,,0.717261905,,0.401709402,,0.652777778,,194,70,25,47,0.21
LR,240,2,side_effect_1,4,0.670919596,,0.790909091,,0.442622951,,0.435483871,,234,34,35,27,0.39
LR,240,3,side_effect_1,0,0.649324134,,0.651090343,,0.267716535,,0.641509434,,175,93,19,34,0.11
LR,240,3,side_effect_1,1,0.617843866,,0.631268437,,0.296296296,,0.571428571,,174,95,30,40,0.18
LR,240,3,side_effect_1,2,0.690559215,,0.827692308,,0.523809524,,0.379310345,,247,20,36,22,0.39
LR,240,3,side_effect_1,3,0.734435529,,0.518181818,,0.236453202,,0.923076923,,123,155,4,48,0.1
LR,240,3,side_effect_1,4,0.704018986,,0.610465116,,0.324022346,,0.816901408,,152,121,13,58,0.1
LR,240,4,side_effect_1,0,0.649469697,,0.722929936,,0.292134831,,0.52,,201,63,24,26,0.27
LR,240,4,side_effect_1,1,0.745409172,,0.598240469,,0.357512953,,0.841463415,,135,124,13,69,0.13
LR,240,4,side_effect_1,2,0.739242424,,0.678343949,,0.289256198,,0.7,,178,86,15,35,0.22
LR,240,4,side_effect_1,3,0.703185703,,0.694117647,,0.288135593,,0.62962963,,202,84,20,34,0.17
LR,240,4,side_effect_1,4,0.766791823,,0.745714286,,0.4,,0.617647059,,219,63,26,42,0.16
LR,240,5,side_effect_1,0,0.657381222,,0.62037037,,0.251748252,,0.692307692,,165,107,16,36,0.11
LR,240,5,side_effect_1,1,0.69078481,,0.680851064,,0.389830508,,0.582278481,,178,72,33,46,0.21
LR,240,5,side_effect_1,2,0.750170479,,0.714705882,,0.330508475,,0.684210526,,204,79,18,39,0.23
LR,240,5,side_effect_1,3,0.642819035,,0.591044776,,0.291139241,,0.647887324,,152,112,25,46,0.07
LR,240,5,side_effect_1,4,0.75951826,,0.767371601,,0.30952381,,0.577777778,,228,58,19,26,0.3
LR,240,6,side_effect_1,0,0.670550383,,0.661016949,,0.333333333,,0.643835616,,187,94,26,47,0.19
LR,240,6,side_effect_1,1,0.771801791,,0.670769231,,0.340425532,,0.774193548,,170,93,14,48,0.16
LR,240,6,side_effect_1,2,0.71112564,,0.585074627,,0.307692308,,0.811594203,,140,126,13,56,0.08
LR,240,6,side_effect_1,3,0.698893825,,0.606451613,,0.223776224,,0.744186047,,156,111,11,32,0.17
LR,240,6,side_effect_1,4,0.705603938,,0.782089552,,0.391891892,,0.50877193,,233,45,28,29,0.19
LR,240,7,side_effect_1,0,0.809560754,,0.78425656,,0.424242424,,0.711864407,,227,57,17,42,0.24
LR,240,7,side_effect_1,1,0.65706777,,0.746223565,,0.394736842,,0.441176471,,217,46,38,30,0.23
LR,240,7,side_effect_1,2,0.688802083,,0.709265176,,0.333333333,,0.596491228,,188,68,23,34,0.26
LR,240,7,side_effect_1,3,0.692676098,,0.495207668,,0.229591837,,0.865384615,,110,151,7,45,0.07
LR,240,7,side_effect_1,4,0.666262381,,0.662952646,,0.312056738,,0.647058824,,194,97,24,44,0.14
LR,240,8,side_effect_1,0,0.745967742,,0.748427673,,0.408163265,,0.64516129,,198,58,22,40,0.23
LR,240,8,side_effect_1,1,0.691633014,,0.752212389,,0.340909091,,0.535714286,,225,58,26,30,0.26
LR,240,8,side_effect_1,2,0.767985612,,0.708823529,,0.356589147,,0.741935484,,195,83,16,46,0.09
LR,240,8,side_effect_1,3,0.726243748,,0.659375,,0.308270677,,0.706896552,,170,92,17,41,0.17
LR,240,8,side_effect_1,4,0.699714537,,0.628654971,,0.305732484,,0.727272727,,167,109,18,48,0.18
LR,240,9,side_effect_1,0,0.73476063,,0.809659091,,0.43902439,,0.631578947,,249,46,21,36,0.24
LR,240,9,side_effect_1,1,0.771243142,,0.701492537,,0.312,,0.735849057,,196,86,14,39,0.2
LR,240,9,side_effect_1,2,0.635118525,,0.586956522,,0.282894737,,0.641791045,,146,109,24,43,0.07
LR,240,9,side_effect_1,3,0.666909948,,0.507886435,,0.303317536,,0.876712329,,97,147,9,64,0.1
LR,240,9,side_effect_1,4,0.702508961,,0.675675676,,0.285714286,,0.666666667,,189,90,18,36,0.11
Adaboost,240,0,side_effect_1,0,0.646665892,,0.738738739,,0.364705882,,0.484375,,215,54,33,31,0.48
Adaboost,240,0,side_effect_1,1,0.691298386,,0.845679012,,0.627906977,,0.442622951,,247,16,34,27,0.51
Adaboost,240,0,side_effect_1,2,0.686299057,,0.734513274,,0.329268293,,0.435483871,,222,55,35,27,0.48
Adaboost,240,0,side_effect_1,3,0.586539817,,0.629392971,,0.239316239,,0.509090909,,169,89,27,28,0.48
Adaboost,240,0,side_effect_1,4,0.72328629,,0.765714286,,0.388888889,,0.564516129,,233,55,27,35,0.48
Adaboost,240,1,side_effect_1,0,0.67179724,,0.688235294,,0.358974359,,0.575342466,,192,75,31,42,0.48
Adaboost,240,1,side_effect_1,1,0.698213058,,0.612903226,,0.24375,,0.78,,170,121,11,39,0.46
Adaboost,240,1,side_effect_1,2,0.595289256,,0.652037618,,0.198198198,,0.5,,186,89,22,22,0.48
Adaboost,240,1,side_effect_1,3,0.672678275,,0.605882353,,0.301282051,,0.652777778,,159,109,25,47,0.47
Adaboost,240,1,side_effect_1,4,0.660660206,,0.777429467,,0.454545455,,0.461538462,,218,36,35,30,0.49
Adaboost,240,2,side_effect_1,0,0.678875252,,0.578125,,0.271084337,,0.762711864,,140,121,14,45,0.47
Adaboost,240,2,side_effect_1,1,0.571050408,,0.725903614,,0.323529412,,0.328358209,,219,46,45,22,0.5
Adaboost,240,2,side_effect_1,2,0.675093795,,0.665680473,,0.307692308,,0.634920635,,185,90,23,40,0.47
Adaboost,240,2,side_effect_1,3,0.657003891,,0.712933754,,0.325842697,,0.483333333,,197,60,31,29,0.49
Adaboost,240,2,side_effect_1,4,0.661187634,,0.394886364,,0.198473282,,0.945454545,,87,210,3,52,0.31
Adaboost,240,3,side_effect_1,0,0.705748249,,0.744047619,,0.4,,0.492753623,,216,51,35,34,0.49
Adaboost,240,3,side_effect_1,1,0.601658641,,0.663636364,,0.285714286,,0.507936508,,187,80,31,32,0.48
Adaboost,240,3,side_effect_1,2,0.690515235,,0.687861272,,0.338709677,,0.617647059,,196,82,26,42,0.48
Adaboost,240,3,side_effect_1,3,0.558373918,,0.61875,,0.229508197,,0.5,,170,94,28,28,0.48
Adaboost,240,3,side_effect_1,4,0.682683692,,0.79204893,,0.333333333,,0.416666667,,239,40,28,20,0.49
Adaboost,240,4,side_effect_1,0,0.686555626,,0.739393939,,0.303370787,,0.529411765,,217,62,24,27,0.49
Adaboost,240,4,side_effect_1,1,0.669147539,,0.651515152,,0.28125,,0.610169492,,179,92,23,36,0.48
Adaboost,240,4,side_effect_1,2,0.621192642,,0.767164179,,0.507246377,,0.443037975,,222,34,44,35,0.5
Adaboost,240,4,side_effect_1,3,0.65176582,,0.728915663,,0.369047619,,0.455882353,,211,53,37,31,0.49
Adaboost,240,4,side_effect_1,4,0.63154162,,0.713855422,,0.25,,0.510638298,,213,72,23,24,0.49
Adaboost,240,5,side_effect_1,0,0.561905977,,0.764150943,,0.340909091,,0.245901639,,228,29,46,15,0.5
Adaboost,240,5,side_effect_1,1,0.695977168,,0.820895522,,0.413043478,,0.365384615,,256,27,33,19,0.5
Adaboost,240,5,side_effect_1,2,0.691493819,,0.68373494,,0.369747899,,0.594594595,,183,75,30,44,0.48
Adaboost,240,5,side_effect_1,3,0.614774115,,0.76146789,,0.306451613,,0.351851852,,230,43,35,19,0.49
Adaboost,240,5,side_effect_1,4,0.632629108,,0.634005764,,0.271428571,,0.603174603,,182,102,25,38,0.48
Adaboost,240,6,side_effect_1,0,0.63254565,,0.724550898,,0.258426966,,0.469387755,,219,66,26,23,0.49
Adaboost,240,6,side_effect_1,1,0.656298225,,0.537091988,,0.30964467,,0.75308642,,120,136,20,61,0.45
Adaboost,240,6,side_effect_1,2,0.611519608,,0.569732938,,0.187096774,,0.604166667,,163,126,19,29,0.48
Adaboost,240,6,side_effect_1,3,0.685257453,,0.719626168,,0.417582418,,0.506666667,,193,53,37,38,0.49
Adaboost,240,6,side_effect_1,4,0.67278094,,0.757575758,,0.316455696,,0.490196078,,225,54,26,25,0.49
Adaboost,240,7,side_effect_1,0,0.613360024,,0.474164134,,0.185929648,,0.770833333,,119,162,11,37,0.47
Adaboost,240,7,side_effect_1,1,0.633042279,,0.62962963,,0.305970149,,0.602941176,,163,93,27,41,0.48
Adaboost,240,7,side_effect_1,2,0.637469989,,0.743421053,,0.287671233,,0.446808511,,205,52,26,21,0.49
Adaboost,240,7,side_effect_1,3,0.49800494,,0.322946176,,0.225589226,,0.881578947,,47,230,9,67,0.31
Adaboost,240,7,side_effect_1,4,0.739869989,,0.753581662,,0.398058252,,0.630769231,,222,62,24,41,0.48
Adaboost,240,8,side_effect_1,0,0.707578909,,0.765957447,,0.388888889,,0.459016393,,224,44,33,28,0.5
Adaboost,240,8,side_effect_1,1,0.614136905,,0.707317073,,0.244680851,,0.479166667,,209,71,25,23,0.49
Adaboost,240,8,side_effect_1,2,0.582202958,,0.637168142,,0.286956522,,0.445945946,,183,82,41,33,0.48
Adaboost,240,8,side_effect_1,3,0.68062201,,0.668693009,,0.368,,0.605263158,,174,79,30,46,0.48
Adaboost,240,8,side_effect_1,4,0.62295271,,0.649700599,,0.204918033,,0.555555556,,192,97,20,25,0.47
Adaboost,240,9,side_effect_1,0,0.695835012,,0.582608696,,0.310160428,,0.794520548,,143,129,15,58,0.44
Adaboost,240,9,side_effect_1,1,0.698588449,,0.661891117,,0.260869565,,0.692307692,,195,102,16,36,0.48
Adaboost,240,9,side_effect_1,2,0.595996732,,0.706451613,,0.369863014,,0.375,,192,46,45,27,0.48
Adaboost,240,9,side_effect_1,3,0.722381636,,0.680511182,,0.243478261,,0.682926829,,185,87,13,28,0.48
